ID,TEXT
DSS06.02,"operate the execution of the business process activities and related controls, based on enterprise risk, to ensure that information processing is valid, complete, accurate, timely, and secure i e , reflects legitimate and authorised business use"
DSS06.03,"manage the business roles, responsibilities, levels of authority and segregation of duties needed to support the business process objectives authorise access to any information assets related to business information processes, including those under the custody of the business, it and third parties this ensures that the business knows where the data are and who is handling data on its behalf"
DSS06.04,manage business process exceptions and errors and facilitate their correction include escalation of business process errors and exceptions and the execution of defined corrective actions this provides assurance of the accuracy and integrity of the business information process
DSS06.05,ensure that business information can be traced to the originating business event and accountable parties this enables traceability of the information through its life cycle and related processes this provides assurance that information that drives the business is reliableand has been processed in accordance with defined objectives
DSS06.06,"secure information assets accessible by the business through approved methods, including information in electronic form such as methods that create new assets in any form, portable media devices, user applications and storage devices, information in physical form such as source documents or output reports and information during transit this benefits the business by providing end-to-end safeguarding of information activities"
EDM01,"analyse and articulate the requirements for the governance of enterprise it, and put in place and maintain effective enabling structures, principles, processes and practices, with clarity of responsibilities and authority to achieve the enterprises mission, goals and objectives."
EDM01.01,"continually identify and engage with the enterprises stakeholders, document an understanding of the requirements, and make a judgement on the current and future design of governance of enterprise it"
EDM01.02,"inform leaders and obtain their support, buy-in and commitment guide the structures, processes and practices for the governance of it in line with agreed-on governance design principles, decision-making models and authority levels define the information required for informed decision making"
EDM01.03,"monitor the effectiveness and performance of the enterprises governance of it assess whether the governance system and implemented mechanisms including structures, principles and processes are operating effectively and provide appropriate oversight of it"
EDM02,"optimise the value contribution to the business from the business processes, it services and it assets resulting from investments made by it at acceptable costs."
EDM02.01,"continually evaluate the portfolio of it-enabled investments, services and assets to determine the likelihood of achieving enterprise objectives and delivering value at a reasonable cost identify and make judgement on any changes in direction that need to be given to management to optimise value creation"
EDM02.02,direct value management principles and practices to enable optimal value realisation from it-enabledinvestments throughout their full economic life cycle
EDM02.03,monitor the key goals and metrics to determine the extent to which the business is generating the expected value and benefits to the enterprise from it-enabled investments and services identify significant issues and consider corrective actions
EDM03,"ensure that the enterprises risk appetite and tolerance are understood, articulated and communicated, and that risk to enterprise value related to the use of it is identified and managed."
EDM03.01,continually examine and make judgement on the effect of risk on the current and future use of it in the enterprise consider whether the enterprises risk appetite is appropriate and that risk to enterprise value related to the use of it is identified and managed
EDM03.02,direct the establishment of risk management practices to provide reasonable assurance that it risk management practices are appropriate to ensure that the actual it risk does not exceed the boards risk appetite
EDM03.03,"monitor the key goals and metrics of the risk management processes and establish how deviations or problems will be identified, tracked and reported for remediation"
EDM04,"ensure that adequate and sufficient it-related capabilities people, process and technology are available to support enterprise objectives effectively at optimal cost."
EDM04.01,"continually examine and make judgement on the current and future need for it-related resources, options for resourcing including sourcing strategies, and allocation and management principles to meet the needs of the enterprise in the optimal manner"
EDM04.02,ensure the adoption of resource management principles to enable optimal use of it resources throughout their full economic life cycle
EDM04.03,"monitor the key goals and metrics of the resource management processes and establish how deviations or problems will be identified, tracked and reported for remediation"
EDM05,"ensure that enterprise it performance and conformance measurement and reporting are transparent, with stakeholders approving the goals and metrics and the necessary remedial actions."
EDM05.01,"continually examine and make judgement on the current and future requirements for stakeholder communication and reporting, including both mandatory reporting requirements e g , regulatory and communication to other stakeholders establish the principles for communication"
EDM05.02,"ensure the establishment of effective stakeholder communication and reporting, including mechanisms for ensuring the quality and completeness of information, oversight of mandatory reporting, and creating a communication strategy for stakeholders"
EDM05.03,"monitor the effectiveness of stakeholder communication assess mechanisms for ensuring accuracy, reliability and effectiveness, and ascertain whether the requirements of different stakeholders are met"
MEA01,"collect, validate and evaluate business, it and process goals and metrics. monitor that processes are performing against agreed-on performance and conformance goals and metrics and provide reporting that is systematic and timely."
MEA01.01,"engage with stakeholders to establish and maintain a monitoring approach to define the objectives, scope and method for measuring business solution and service delivery and contribution to enterprise objectives integrate this approach with the corporate performance management system"
MEA01.02,"work with stakeholders to define, periodically review, update and approve performance and conformance targets within the performance measurement system activities"
MEA01.03,collect and process timely and accurate data aligned with enterprise approaches
MEA01.04,"periodically review and report performance against targets, using a method that provides a succinct all-around view of it performance and fits within the enterprise monitoring system"
MEA01.05,"assist stakeholders in identifying, initiating and tracking corrective actions to address anomalies"
MEA02,"continuously monitor and evaluate the control environment, including self-assessments and independent assurance reviews. enable management to identify control deficiencies and inefficiencies and to initiate improvement actions. plan, organise and maintain standards for internal control assessment and assurance activities."
MEA02.01,"continuously monitor, benchmark and improve theit control environment and control framework to meet organisational objectives"
MEA02.02,"review the operation of controls, including a review of monitoring and test evidence, to ensure that controls within business processes operate effectively include activities to maintain evidence of the effective operation of controls through mechanisms such as periodic testing of controls, continuous controls monitoring, independent assessments, command and control centres, and network operations centres this provides the business with the assurance of control effectiveness to meet requirements related to business, regulatory and social responsibilities"
MEA02.03,"encourage management and process owners to take positive ownership of control improvement through a continuing programme of self-assessment to evaluate the completeness and effectiveness of managements control over processes, policies and contracts"
MEA02.04,identify control deficiencies and analyse and identify their underlying root causes escalate control deficiencies and report to stakeholders
MEA02.05,"ensure that the entities performing assurance are independent from the function, groups or organisations in scope the entities performing assurance should demonstrate an appropriate attitude and appearance, competence in the skills and knowledge necessary to perform assurance, and adherence to codes of ethics and professional standards activities"
MEA02.06,"plan assurance initiatives based on enterprise objectives and strategic priorities, inherent risk, resource constraints, and sufficient knowledge of the enterprise"
MEA02.07,"scope assurance initiatives. define and agree with management on the scope of the assurance initiative, based on the assurance objectives."
MEA02.08,"execute assurance initiatives. execute the planned assurance initiative. report on identified findings. provide positive assurance opinions, where appropriate, and recommendations for improvement relating to identified operational performance, external compliance and internal control system residual risk."
MEA03,"evaluate that it processes and it-supported business processes are compliant with laws, regulations and contractual requirements. obtain assurance that the requirements have been identified and complied with, and integrate it compliance with overall enterprise compliance."
MEA03.01,"on a continuous basis, identify and monitor for changes in local and international laws, regulations and other external requirements that must be complied with from an it perspective"
MEA03.02,"review and adjust policies, principles, standards, procedures and methodologies to ensure that legal, regulatory and contractual requirements are addressed and communicated consider industry standards, codes of good practice, and good practice guidance for adoption and adaptation"
MEA03.03,"confirm compliance of policies, principles, standards, procedures and methodologies with legal, regulatory and contractual requirements"
